CallTypeID	CustomerDefinitionID	EnterpriseName	Description	ServiceLevelThreshold	ServiceLevelType	Deleted	BucketIntervalID	ChangeStamp
5255	NULL	EBS_INB_EN_ICM_ADDR	EB - No Longer In Use - Callers choose English and indicate they are a member of ICM and choose the Address Change option	NULL	0	N	NULL	3
5256	NULL	EBS_INB_EN_ICM_MTP	EB - No Longer In Use - Callers choose English and indicate they are a member of ICM and choose the MTP option	NULL	0	N	NULL	3
5257	NULL	EBS_INB_EN_ICM_OTHER	EB - No Longer In Use - Callers choose English and indicate they are a member of ICM and choose the OTHER option	NULL	0	N	NULL	3
5258	NULL	EBS_INB_EN_ICM_PCP	EB - No Longer In Use - Callers choose English and indicate they are a member of ICM and choose the Health Plan Option /Primary Care Provider	NULL	0	N	NULL	3
5259	NULL	EBS_INB_EN_NSTAR_ADDR	Callers choose English and indicate they are a member of North STAR and choose the Address Change option	NULL	0	N	NULL	2
5260	NULL	EBS_INB_EN_NSTAR_MTP	EB - No Longer In Use - Callers choose English and indicate they are a member of North STAR and choose the MTP option	NULL	0	N	NULL	3
5261	NULL	EBS_INB_EN_NSTAR_OTHER	Callers choose English and indicate they are a member of North STAR and choose the OTHER option	NULL	0	N	NULL	2
5262	NULL	EBS_INB_EN_NSTAR_PCP	Callers choose English and indicate they are a member of North STAR and choose the Health Plan Option /Primary Care Provider	NULL	0	N	NULL	2
5263	NULL	EBS_INB_EN_STAR_ADDR	Callers choose English and indicate they are a member of STAR and choose the Address Change option	NULL	0	N	NULL	2
5264	NULL	EBS_INB_EN_STAR_MTP	EB - No Longer In Use - Callers choose English and indicate they are a member of STAR and choose the MTP option	NULL	0	N	NULL	3
5265	NULL	EBS_INB_EN_STAR_OTHER	Callers choose English and indicate they are a member of STAR and choose the OTHER option	NULL	0	N	NULL	2
5266	NULL	EBS_INB_EN_STAR_PCP	Callers choose English and indicate they are a member of STAR and choose the Health Plan Option /Primary Care Provider	NULL	0	N	NULL	2
5267	NULL	EBS_INB_EN_STARPLUS_ADDR	Callers choose English and indicate they are a member of STARPLUS and choose the Address Change option	NULL	0	N	NULL	2
5268	NULL	EBS_INB_EN_STARPLUS_MTP	EB - No Longer In Use - Callers choose English and indicate they are a member of STARPLUS and choose the MTP option	NULL	0	N	NULL	3
5269	NULL	EBS_INB_EN_STARPLUS_OTHER	Callers choose English and indicate they are a member of STARPLUS and choose the OTHER option	NULL	0	N	NULL	2
5270	NULL	EBS_INB_EN_STARPLUS_PCP	Callers choose English and indicate they are a member of STARPLUS and choose the Health Plan Option /Primary Care Provider	NULL	0	N	NULL	2
5271	NULL	EBS_INB_EN_TP40_ADDR	Callers choose English and indicate they are a member of TP40 and choose the Address Change option	NULL	0	N	NULL	2
5272	NULL	EBS_INB_EN_TP40_MTP	EB - No Longer In Use - Callers choose English and indicate they are a member of TP40 and choose the MTP option	NULL	0	N	NULL	3
5273	NULL	EBS_INB_EN_TP40_OTHER	Callers choose English and indicate they are a member of TP40 and choose the OTHER option	NULL	0	N	NULL	2
5274	NULL	EBS_INB_EN_TP40_PCP	Caller indicated they are a member of TP40 and chose the Health Plan Option /Primary Care Provider	NULL	0	N	NULL	1
5275	NULL	EBS_INB_SP_HEALTH	Callers choose Spanish and indicate they are a member of STAR HEALTH before being transferred to a CCR	NULL	0	N	NULL	2
5276	NULL	EBS_INB_SP_HEALTH_ADDR	Caller indicated they are a member of STAR HEALTH and choose the Address Change option	NULL	0	N	NULL	2
5277	NULL	EBS_INB_SP_HEALTH_MTP	EB - No Longer In Use - Callers choose Spanish and indicate they are a member of STAR HEALTH and choose the MTP option	NULL	0	N	NULL	3
5278	NULL	EBS_INB_SP_HEALTH_OTHER	Callers choose Spanish and indicate they are a member of STAR HEALTH and choose the OTHER option	NULL	0	N	NULL	2
5279	NULL	EBS_INB_SP_HEALTH_PCP	Callers choose Spanish and indicate they are a member of STAR HEALTH and choose the Health Plan Option /Primary Care Provider	NULL	0	N	NULL	2
5280	NULL	EBS_INB_SP_ICM	EB - No Longer In Use - Callers choose Spanish and indicate they are a member of ICM before being transferred to a CCR	NULL	0	N	NULL	3
5281	NULL	EBS_INB_SP_ICM_ADDR	EB - No Longer In Use - Callers choose Spanish and indicate they are a member of ICM and choose the Address Change option	NULL	0	N	NULL	3
5282	NULL	EBS_INB_SP_ICM_MTP	EB - No Longer In Use - Callers choose Spanish and indicate they are a member of ICM and choose the MTP option	NULL	0	N	NULL	3
5283	NULL	EBS_INB_SP_ICM_OTHER	EB - No Longer In Use - Callers choose Spanish and indicate they are a member of ICM and choose the OTHER option	NULL	0	N	NULL	3
5284	NULL	EBS_INB_SP_ICM_PCP	EB - No Longer In Use - Callers choose Spanish and indicate they are a member of ICM and choose the Health Plan Option /Primary Care Provider	NULL	0	N	NULL	3
5285	NULL	EBS_INB_SP_NSTAR_ADDR	Callers choose Spanish and indicate they are a member of North STAR and choose the Address Change option	NULL	0	N	NULL	2
5286	NULL	EBS_INB_SP_NSTAR_MTP	EB - No Longer In Use - Callers choose Spanish and indicate they are a member of North STAR and choose the MTP option	NULL	0	N	NULL	3
5287	NULL	EBS_INB_SP_NSTAR_OTHER	Callers choose Spanish and indicate they are a member of North STAR and choose the OTHER option	NULL	0	N	NULL	2
5288	NULL	EBS_INB_SP_NSTAR_PCP	Callers choose Spanish and indicate they are a member of North STAR and chose the Health Plan Option /Primary Care Provider	NULL	0	N	NULL	2
5289	NULL	EBS_INB_SP_STAR_ADDR	Callers choose Spanish and indicate they are a member of STAR and choose the Address Change option	NULL	0	N	NULL	2
5290	NULL	EBS_INB_SP_STAR_MTP	EB - No Longer In Use - Callers choose Spanish and indicate they are a member of STAR and chose the MTP option	NULL	0	N	NULL	3
5291	NULL	EBS_INB_SP_STAR_OTHER	Callers choose Spanish and indicate they are a member of STAR and chose the OTHER option	NULL	0	N	NULL	2
5292	NULL	EBS_INB_SP_STAR_PCP	Callers choose Spanish and indicate they are a member of STAR and chose the Health Plan Option /Primary Care Provider	NULL	0	N	NULL	2
5293	NULL	EBS_INB_SP_STARPLUS_ADDR	Callers choose Spanish and indicate they are a member of STARPLUS and choose the Address Change option	NULL	0	N	NULL	2
5294	NULL	EBS_INB_SP_STARPLUS_MTP	EB - No Longer In Use - Callers choose Spanish and indicate they are a member of STARPLUS and choose the MTP option	NULL	0	N	NULL	3
5295	NULL	EBS_INB_SP_STARPLUS_OTHER	Callers choose Spanish and indicate they are a member of STARPLUS and choose the OTHER option	NULL	0	N	NULL	2
5296	NULL	EBS_INB_SP_STARPLUS_PCP	Callers choose Spanish and indicate they are a member of STARPLUS and choose the Health Plan Option /Primary Care Provider	NULL	0	N	NULL	2
5297	NULL	EBS_INB_SP_TP40_ADDR	Callers choose Spanish and indicate they are a member of TP40 and choose the Address Change option	NULL	0	N	NULL	2
5298	NULL	EBS_INB_SP_TP40_MTP	EB - No Longer In Use - Callers choose Spanish and indicate they are a member of TP40 and choose the MTP option	NULL	0	N	NULL	3
5299	NULL	EBS_INB_SP_TP40_OTHER	Callers choose Spanish and indicate they are a member of TP40 and choose the OTHER option	NULL	0	N	NULL	2
5300	NULL	EBS_INB_SP_TP40_PCP	Callers choose Spanish and indicate they are a member of TP40 and choose the Health Plan Option /Primary Care Provider	NULL	0	N	NULL	2
5301	NULL	EBS_INB_ERROR	EB Call fails due to an error in the IVR and is sent to a CCR	NULL	0	N	NULL	1
5302	NULL	EBS_INB_EN_Default	English call exited IVR before EB menu played	NULL	0	N	NULL	1
5303	NULL	EBS_INB_SP_Default	Spanish call exited IVR before EB menu played	NULL	0	N	NULL	1
5304	NULL	EBS_INB_EN_HEALTH_VM	EB - Callers choose English and indicate they are a member of STAR HEALTH and choose the voicemail option	NULL	0	N	NULL	4
5305	NULL	EBS_INB_EN_ICMVM	EB - No Longer In Use - Callers choose English and indicate they are a member of ICM and choose the voicemail option	NULL	0	N	NULL	3
5306	NULL	EBS_INB_SP_HEALTH_VM	EB - Callers choose Spanish and indicate they are a member of STAR HEALTH and choose the voicemail option	NULL	0	N	NULL	4
5307	NULL	EBS_INB_SP_ICMVM	EB - No Longer In Use - Callers choose Spanish and indicate they are a member of ICM and choose the voicemail option	NULL	0	N	NULL	3
5308	NULL	EBS_INB_EN_NSTARVM	EB - No Longer In Use - Callers choose English and indicate they are a member of North STAR and choose the voicemail option	NULL	0	N	NULL	3
5309	NULL	EBS_INB_EN_STARPLUS_VM	EB Callers choose English and indicate they are a member of STARPLUS and choose the voicemail option	NULL	0	N	NULL	5
5310	NULL	EBS_INB_EN_STAR_VM	EB - Callers choose English and indicate they are a member of STAR and chose the voicemail option	NULL	0	N	NULL	5
5311	NULL	EBS_INB_EN_TP40_VM	Callers choose English and indicate they are a member of TP40 and choose the voicemail option	NULL	0	N	NULL	3
5312	NULL	EBS_INB_SP_NSTARVM	EB - No Longer In Use - Callers choose Spanish and indicate they are a member of North STAR and choose the voicemail option	NULL	0	N	NULL	3
5313	NULL	EBS_INB_SP_STARPLUS_VM	Callers choose Spanish and indicate they are a member of STARPLUS and choose the voicemail option	NULL	0	N	NULL	3
5314	NULL	EBS_INB_SP_STAR_VM	Callers choose Spanish and indicate they are a member of STAR and choose the voicemail option	NULL	0	N	NULL	3
5315	NULL	EBS_INB_SP_TP40_VM	Callers choose Spanish and indicate they are a member of TP40 and choose the voicemail option	NULL	0	N	NULL	3
5316	NULL	ALL_Emergency_Routing_Flag	Allows caller to remotely set emergency flags for all centers.	NULL	0	N	NULL	3
5317	NULL	IEES_INB_ERROR	IEE - Caller encountered an error in IVR and is being sent to CCR	NULL	0	N	NULL	1
5318	NULL	EBS_INB_EN_DISCO_NALO	EBS Inbound English No Agents are Logged On during business hours and calls disconnect	NULL	0	N	NULL	4
5319	NULL	EBS_INB_EN_DISCO_QERR	EBS Inbound English Queue Error - Calls Disconnect	NULL	0	N	NULL	3
5320	NULL	EBS_INB_SP_DISCO_NALO	EBS Inbound Spanish calls; No Agents are Logged On during business hours and calls disconnect	NULL	0	N	NULL	4
5321	NULL	EBS_INB_SP_DISCO_QERR	EBS Inbound Spanish Queue Error and calls Disconnect	NULL	0	N	NULL	3
5322	NULL	EBS_INB_OR_DISCO_QERR	EBS Inbound Outreach Queue Error Disconnect	NULL	0	N	NULL	2
5323	NULL	EBS_INB_PV_DISCO_QERR	EBS Inbound Provider Queue Error Disconnect	NULL	0	N	NULL	1
5324	NULL	EBS_INB_OR_DISCO_NALO	EBS Inbound Outreach No Agent Logged On and Calls Disconnect	NULL	0	N	NULL	2
5325	NULL	EBS_INB_PV_DISCO_NALO	EBS Inbound Provider No Agents Logged on and Calls Disconnect	NULL	0	N	NULL	2
5326	NULL	CHIP_INB_EN_ELIG_DISCO_NALO	CHIP inbound English Eligibility No Agents Logged On during business hours  - Calls sent to voicemail	NULL	0	N	NULL	5
5327	NULL	CHIP_INB_EN_ELIG_DISCO_ERR	CHIP inbound English Eligibility queuing Error - Calls disconnect	NULL	0	N	NULL	5
5328	NULL	CHIP_INB_SP_ELIG_DISCO_ERR	CHIP inbound Spanish Eligibility queing error - Calls disconnect	NULL	0	N	NULL	6
5329	NULL	CHIP_INB_SP_ELIG_DISCO_NALO	CHIP inbound Spanish Eligibility No Agents Logged On during business hours  - Calls sent to Voicemail	NULL	0	N	NULL	4
5330	NULL	CHIP_INB_IVR_OUT	CHIP Inbound calls exiting the IVR	NULL	0	N	NULL	1
5331	NULL	CHIP_INB_EN_ENROLL_DISCO_ERR	CHIP inbound English Enrollment queuing Error - Calls disconnect	NULL	0	N	NULL	2
5332	NULL	CHIP_INB_EN_ENROLL_DISCO_NALO	CHIP inbound English Enrollment No Agents Logged On during business hours  - Calls sent to Voicemail	NULL	0	N	NULL	3
5333	NULL	CHIP_INB_SP_ENROLL_DISCO_ERR	CHIP inbound Spanish Enrollment queuing Error - Calls disconnect	NULL	0	N	NULL	2
5334	NULL	CHIP_INB_SP_ENROLL_DISCO_NALO	CHIP inbound Spanish Enrollment No Agents Logged On during business hours  - Calls sent to Voicemail	NULL	0	N	NULL	3
5335	NULL	CHIP_INB_EN_SKIP_DISCO_ERR	CHIP inbound English State Kids Insurance Program queuing Error - Calls disconnect	NULL	0	N	NULL	3
5336	NULL	CHIP_INB_EN_SKIP_DISCO_NALO	CHIP inbound English SKIP No Agents Logged On during business hours  - Calls sent to Voicemail	NULL	0	N	NULL	3
5337	NULL	CHIP_INB_SP_SKIP_DISCO_ERR	CHIP inbound Spanish State Kids Insurance Program queuing Error - Calls disconnect	NULL	0	N	NULL	2
5338	NULL	CHIP_INB_SP_SKIP_DISCO_NALO	CHIP inbound Spanish State Kids Insurance Program No Agents Logged On during business hours  - Calls sent to Voicemail	NULL	0	N	NULL	3
5339	NULL	CHIP_INB_EN_PERI_DISCO_ERR	CHIP inbound English Perinatal queuing Error - Calls disconnect	NULL	0	N	NULL	2
5340	NULL	CHIP_INB_EN_PERI_DISCO_NALO	CHIP inbound English Perinatal No Agents Logged On during business hours  - Calls sent to Voicemail	NULL	0	N	NULL	3
5341	NULL	CHIP_INB_SP_PERI_DISCO_ERR	CHIP inbound Spanish Perinatal queuing Error - Call disconnect	NULL	0	N	NULL	1
5342	NULL	CHIP_INB_SP_PERI_DISCO_NALO	CHIP inbound Spanish Perinatal No Agents Logged On during business hours  - Calls sent to Voicemail	NULL	0	N	NULL	3
5343	NULL	CHIP_INB_EN_ELIG_EWT_IVRRET	CHIP English Eligibility Estimated Wait Time caller chose to return to the IVR	NULL	0	N	NULL	1
5344	NULL	CHIP_INB_EN_ENROLL_EWT_IVRRET	CHIP English Enrollment Estimated Wait Time caller chose to return to the IVR	NULL	0	N	NULL	1
5345	NULL	CHIP_INB_EN_PERI_EWT_IVRRET	CHIP English Perinatal Estimated Wait Time caller chose to return to the IVR	NULL	0	N	NULL	1
5346	NULL	CHIP_INB_EN_SKIP_EWT_IVRRET	CHIP English SKIP Estimated Wait Time caller chose to return to the IVR	NULL	0	N	NULL	1
5347	NULL	CHIP_INB_SP_ELIG_EWT_IVRRET	CHIP Spanish Eligibility Estimated Wait Time caller chose to return to the IVR	NULL	0	N	NULL	1
5348	NULL	CHIP_INB_SP_ENROLL_EWT_IVRRET	CHIP Spanish Enrollment Estimated Wait Time caller chose to return to the IVR	NULL	0	N	NULL	1
5349	NULL	CHIP_INB_SP_PERI_EWT_IVRRET	CHIP Spanish Perinatal Estimated Wait Time caller chose to return to the IVR	NULL	0	N	NULL	1
5350	NULL	CHIP_INB_SP_SKIP_EWT_IVRRET	CHIP Spanish SKIP Estimated Wait Time caller chose to return to the IVR	NULL	0	N	NULL	1
5351	NULL	CHIP_INB_PROVIDER_IVR_OUT	CHIP Provider Inbound calls leaving the IVR	NULL	0	N	NULL	2
5352	NULL	CHIP_PROVIDER_DISCO_ERR	CHIP inbound Provider queuing Error - Calls disconnect	NULL	0	N	NULL	2
5353	NULL	CHIP_INB_PROVIDER_DISCO_NALO	CHIP inbound Provider no agents logged on - Calls disconnect	NULL	0	N	NULL	4
5354	NULL	IEES_211_EN_DISCO_ERR	ES inbound English queuing Error - Calls disconnect	NULL	0	N	NULL	3
5355	NULL	IEES_211_EN_DISCO_NALO	ES inbound English No Agents Logged On during business hours  - Call disconnect	NULL	0	N	NULL	2
5356	NULL	IEES_211_EN_EWT_IVRRET	ES English Estimated Wait Time caller chose to return to the IVR	NULL	0	N	NULL	2
5357	NULL	IEES_211_EN_SEU_DISCO_ERR	ES inbound English SEU queuing Error - Calls disconnect	NULL	0	N	NULL	3
5358	NULL	IEES_211_EN_SEU_DISCO_NALO	ES inbound English SEU No Agents Logged On during business hours  - Call disconnect	NULL	0	N	NULL	2
5359	NULL	IEES_211_EN_SEU_EWT_IVRRET	ES English Estimated SEU Wait Time caller chose to return to the IVR	NULL	0	N	NULL	2
5360	NULL	IEES_211_SP_DISCO_ERR	ES inbound Spanish queuing Error - Calls disconnect	NULL	0	N	NULL	3
5361	NULL	IEES_211_SP_DISCO_NALO	ES inbound Spanish No Agents Logged On during business hours  - Call disconnect	NULL	0	N	NULL	2
5362	NULL	IEES_211_SP_EWT_IVRRET	ES inbound Spanish Estimated Wait Time caller chose to return to the IVR	NULL	0	N	NULL	2
5363	NULL	IEES_211_SP_SEU_DISCO_ERR	ES inbound Spanish SEU queuing Error - Calls disconnect	NULL	0	N	NULL	3
5364	NULL	IEES_211_SP_SEU_DISCO_NALO	ES inbound Spanish SEU No Agents Logged On during business hours  - Call disconnect	NULL	0	N	NULL	2
5365	NULL	IEES_211_SP_SEU_EWT_IVRRET	ES inbound Spanish SEU Estimated Wait Time caller chose to return to the IVR	NULL	0	N	NULL	2
5366	NULL	IEES_211_EN_IVR_CT_ERR	ES English IVR Call Type Error. A call type matching what the IVR set was not found.	NULL	0	N	NULL	1
5367	NULL	IEES_211_SP_IVR_CT_ERR	ES English IVR Call Type Error. A call type matching what the IVR set was not found.	NULL	0	N	NULL	1
5368	NULL	CHIP_INB_IVR_ERR	CHIP Inbound calls exiting the IVR with an Error	NULL	0	N	NULL	1
5369	NULL	CHIP_INB_PROVIDER_IVR_ERR	CHIP Provider Inbound calls leaving the IVR with an error	NULL	0	N	NULL	2
5370	NULL	EBS_INB_IVR_ERR	EB Inbound calls leaving the IVR with an error	NULL	0	N	NULL	1
5371	NULL	EBS_INB_IVR_OUT	EB Inbound calls leaving the IVR	NULL	0	N	NULL	1
5372	NULL	IEES_211_INB_IVR_ERR	ES Inbound calls exiting the IVR with an error	NULL	0	N	NULL	1
5373	NULL	IEES_211_INB_IVR_OUT	ESS Inbound calls exiting the IVR	NULL	0	N	NULL	2
5374	NULL	THS_INB_IVR_ERR	THS Inbound calls leaving the IVR with an error	NULL	0	N	NULL	1
5375	NULL	THS_INB_IVR_OUT	THS Inbound calls leaving the IVR	NULL	0	N	NULL	1
5376	NULL	zzz_Test_Q	Test Queue	NULL	0	N	NULL	1
5377	NULL	zzzTest_IVRRET	Test IVR Return	NULL	0	N	NULL	3
5378	NULL	IEES_211_EN_EWT	Estimated Wait Time for IEE English calls	NULL	0	N	NULL	2
5379	NULL	IEES_211_EN_SEU_EWT	ES English Estimated SEU Wait Time	NULL	0	N	NULL	2
5380	NULL	IEES_211_SP_EWT	ES inbound Spanish Estimated Wait Time	NULL	0	N	NULL	1
5381	NULL	IEES_211_SP_SEU_EWT	ES inbound Spanish SEU Estimated Wait Time	NULL	0	N	NULL	1
5382	NULL	CHIP_INB_EN_ELIG_EWT	CHIP English Eligibility Estimated Wait Time	NULL	0	N	NULL	1
5383	NULL	CHIP_INB_EN_ENROLL_EWT	CHIP English Enrollment Estimated Wait Time	NULL	0	N	NULL	1
5384	NULL	CHIP_INB_EN_PERI_EWT	CHIP English Perinatal Estimated Wait Time	NULL	0	N	NULL	1
5385	NULL	CHIP_INB_EN_SKIP_EWT	CHIP English SKIP Estimated Wait Time	NULL	0	N	NULL	1
5386	NULL	CHIP_INB_SP_ELIG_EWT	CHIP Spanish Eligibility Estimated Wait Time	NULL	0	N	NULL	1
5387	NULL	CHIP_INB_SP_ENROLL_EWT	CHIP Spanish Enrollment Estimated Wait Time	NULL	0	N	NULL	1
5388	NULL	CHIP_INB_SP_PERI_EWT	CHIP Spanish Perinatal Estimated Wait Time	NULL	0	N	NULL	1
5389	NULL	CHIP_INB_SP_SKIP_EWT	CHIP Spanish SKIP Estimated Wait Time	NULL	0	N	NULL	1
5390	NULL	THS_INB_EN_DISCO_QERROR	THS Inbound English call disconnected because of a queue error.	NULL	0	N	NULL	1
5391	NULL	THS_INB_EN_VM_NALO	THS Inbound English Call sent to VM due to no agents logged on.	NULL	0	N	NULL	1
5392	NULL	THS_INB_SP_DISCO_QERROR	THS Inbound Spanish call disconnected because of a queue error.	NULL	0	N	NULL	1
5393	NULL	THS_INB_SP_VM_NALO	THS Inbound Spanish Call sent to VM due to no agents logged on.	NULL	0	N	NULL	1
5394	NULL	THS_INB_OUTREACH_DISCO_QERROR	Depricated - THS Inbound Outreach call disconnected because of a queue error.	NULL	0	N	NULL	2
5395	NULL	THS_INB_OUTREACH_VM_NALO	Depricated - THS Inbound Outreach Call sent to VM due to no agents logged on.	NULL	0	N	NULL	2
5396	NULL	CHIP_211_INBOUND_TDD	CHIP TDD Caller from 211 Menu	0	1	N	NULL	4
5397	NULL	CHIP_800_INBOUND_TDD	CHIP TDD Caller from an 800 Number	0	1	N	NULL	4
5398	NULL	CHIP_INB_EN_TDD_Q	CHIP TDD callers choose English and are sent to an Agent	0	1	N	NULL	2
5399	NULL	CHIP_INB_SP_TDD_Q	CHIP TDD callers choose Spanish and are sent to an Agent	0	1	N	NULL	2
5400	NULL	EBS_211_INBOUND_TDD	Incoming EBS TDD Call from the 211 Menu	0	1	N	NULL	4
5401	NULL	EBS_800_INBOUND_TDD	Incoming EBS TDD Call from an 800 Number	0	1	N	NULL	6
5402	NULL	EBS_INB_EN_TDD_Q	EBS TDD callers choose English and are sent to an Agent	0	1	N	NULL	2
5403	NULL	EBS_INB_SP_TDD_Q	EBS TDD callers choose Spanish and are sent to an Agent	0	1	N	NULL	2
5404	NULL	IEE_211_INBOUND_TDD	IEE TDD Call from 211 Menu	0	1	N	NULL	3
5405	NULL	IEE_800_INBOUND_TDD	IEE TDD Call from 800 Number	0	1	N	NULL	3
5406	NULL	IEE_INB_EN_TDD_Q	IEE TDD callers choose English and are sent to an Agent	0	1	N	NULL	2
5407	NULL	IEE_INB_SP_TDD_Q	IEE TDD callers choose Spanish and are sent to an Agent	0	1	N	NULL	2
5408	NULL	THS_211_INBOUND_TDD	Incoming THS TDD Call from 211 Menu	0	1	N	NULL	4
5409	NULL	THS_800_INBOUND_TDD	Incoming THS TDD Call from an 800 Number	0	1	N	NULL	4
5410	NULL	THS_INB_EN_TDD_Q	THS TDD callers choose English and are sent to an Agent	0	1	N	NULL	2
5411	NULL	THS_INB_SP_TDD_Q	THS TDD callers choose Spanish and are sent to an Agent	0	1	N	NULL	2
5412	NULL	WHP_211_INBOUND_TTY	WHP TDD Call from 211 Menu	0	1	N	NULL	3
5413	NULL	WHP_800_INBOUND_TDD	WHP TDD Call from 800 Number	0	1	N	NULL	3
5414	NULL	WHP_INB_EN_TDD_Q	WHP TDD English calls sent to an agent	0	1	N	NULL	2
5415	NULL	EBS_INB_TDD_EN_DISCO_EMERG	EBS English TDD call disconnected because of Center Emergency	NULL	0	N	NULL	1
5416	NULL	EBS_INB_TDD_EN_DISCO_NALO	EBS English TDD call disconnected because No Agents are Logged On	NULL	0	N	NULL	2
5417	NULL	EBS_INB_TDD_EN_DISCO_QERROR	EBS English TDD call disconnected because of Queue Error	NULL	0	N	NULL	1
5418	NULL	EBS_INB_TDD_SP_DISCO_EMERG	EBS Spanish TDD call disconnected because of Center Emergency	NULL	0	N	NULL	1
5419	NULL	EBS_INB_TDD_SP_DISCO_NALO	EBS Spanish TDD call disconnected because No Agents Logged On	NULL	0	N	NULL	1
5420	NULL	EBS_INB_TDD_SP_DISCO_QERROR	EBS Spanish TDD call disconnected because of Queue Error	NULL	0	N	NULL	1
5421	NULL	THS_INB_TDD_EN_DISCO_EMERG	THS English TDD call disconnected because of Center Emergency	NULL	0	N	NULL	1
5422	NULL	THS_INB_TDD_EN_DISCO_NALO	THS English TDD call disconnected because No Agents Logged On.	NULL	0	N	NULL	1
5423	NULL	THS_INB_TDD_EN_DISCO_QERROR	THS English TDD call disconnected because of Queue Error	NULL	0	N	NULL	1
5424	NULL	THS_INB_TDD_SP_DISCO_EMERG	THS Spanish TDD call disconnected because of Center Emergency	NULL	0	N	NULL	1
5425	NULL	THS_INB_TDD_SP_DISCO_NALO	THS Spanish TDD call disconnected because No Agents Logged On.	NULL	0	N	NULL	1
