ID	TIMEZONE	STARTTIME	ENDTIME	BIAS
75559	Pacific/Chatham	1987-10-24 14:15:00.000	1988-03-05 14:15:00.000	825
75560	Pacific/Chatham	1988-03-05 14:15:00.000	1988-10-29 14:15:00.000	765
75561	Pacific/Chatham	1988-10-29 14:15:00.000	1989-03-04 14:15:00.000	825
75562	Pacific/Chatham	1989-03-04 14:15:00.000	1989-10-07 14:15:00.000	765
75563	Pacific/Chatham	1989-10-07 14:15:00.000	1990-03-17 14:15:00.000	825
75564	Pacific/Chatham	1990-03-17 14:15:00.000	1990-10-06 14:15:00.000	765
75565	Pacific/Chatham	1990-10-06 14:15:00.000	1991-03-16 14:15:00.000	825
75566	Pacific/Chatham	1991-03-16 14:15:00.000	1991-10-05 14:15:00.000	765
75567	Pacific/Chatham	1991-10-05 14:15:00.000	1992-03-14 14:15:00.000	825
75568	Pacific/Chatham	1992-03-14 14:15:00.000	1992-10-03 14:15:00.000	765
75569	Pacific/Chatham	1992-10-03 14:15:00.000	1993-03-20 14:15:00.000	825
75570	Pacific/Chatham	1993-03-20 14:15:00.000	1993-10-02 14:15:00.000	765
75571	Pacific/Chatham	1993-10-02 14:15:00.000	1994-03-19 14:15:00.000	825
75572	Pacific/Chatham	1994-03-19 14:15:00.000	1994-10-01 14:15:00.000	765
75573	Pacific/Chatham	1994-10-01 14:15:00.000	1995-03-18 14:15:00.000	825
75574	Pacific/Chatham	1995-03-18 14:15:00.000	1995-09-30 14:15:00.000	765
75575	Pacific/Chatham	1995-09-30 14:15:00.000	1996-03-16 14:15:00.000	825
75576	Pacific/Chatham	1996-03-16 14:15:00.000	1996-10-05 14:15:00.000	765
75577	Pacific/Chatham	1996-10-05 14:15:00.000	1997-03-15 14:15:00.000	825
75578	Pacific/Chatham	1997-03-15 14:15:00.000	1997-10-04 14:15:00.000	765
75579	Pacific/Chatham	1997-10-04 14:15:00.000	1998-03-14 14:15:00.000	825
75580	Pacific/Chatham	1998-03-14 14:15:00.000	1998-10-03 14:15:00.000	765
75581	Pacific/Chatham	1998-10-03 14:15:00.000	1999-03-20 14:15:00.000	825
75582	Pacific/Chatham	1999-03-20 14:15:00.000	1999-10-02 14:15:00.000	765
75583	Pacific/Chatham	1999-10-02 14:15:00.000	2000-03-18 14:15:00.000	825
75584	Pacific/Chatham	2000-03-18 14:15:00.000	2000-09-30 14:15:00.000	765
75585	Pacific/Chatham	2000-09-30 14:15:00.000	2001-03-17 14:15:00.000	825
75586	Pacific/Chatham	2001-03-17 14:15:00.000	2001-10-06 14:15:00.000	765
75587	Pacific/Chatham	2001-10-06 14:15:00.000	2002-03-16 14:15:00.000	825
75588	Pacific/Chatham	2002-03-16 14:15:00.000	2002-10-05 14:15:00.000	765
75589	Pacific/Chatham	2002-10-05 14:15:00.000	2003-03-15 14:15:00.000	825
75590	Pacific/Chatham	2003-03-15 14:15:00.000	2003-10-04 14:15:00.000	765
75591	Pacific/Chatham	2003-10-04 14:15:00.000	2004-03-20 14:15:00.000	825
75592	Pacific/Chatham	2004-03-20 14:15:00.000	2004-10-02 14:15:00.000	765
75593	Pacific/Chatham	2004-10-02 14:15:00.000	2005-03-19 14:15:00.000	825
75594	Pacific/Chatham	2005-03-19 14:15:00.000	2005-10-01 14:15:00.000	765
75595	Pacific/Chatham	2005-10-01 14:15:00.000	2006-03-18 14:15:00.000	825
75596	Pacific/Chatham	2006-03-18 14:15:00.000	2006-09-30 14:15:00.000	765
75597	Pacific/Chatham	2006-09-30 14:15:00.000	2007-03-17 14:15:00.000	825
75598	Pacific/Chatham	2007-03-17 14:15:00.000	2007-10-06 14:15:00.000	765
75599	Pacific/Chatham	2007-10-06 14:15:00.000	2008-03-15 14:15:00.000	825
75600	Pacific/Chatham	2008-03-15 14:15:00.000	2008-10-04 14:15:00.000	765
75601	Pacific/Chatham	2008-10-04 14:15:00.000	2009-03-14 14:15:00.000	825
75602	Pacific/Chatham	2009-03-14 14:15:00.000	2009-10-03 14:15:00.000	765
75603	Pacific/Chatham	2009-10-03 14:15:00.000	2010-03-20 14:15:00.000	825
75604	Pacific/Chatham	2010-03-20 14:15:00.000	2010-10-02 14:15:00.000	765
75605	Pacific/Chatham	2010-10-02 14:15:00.000	2011-03-19 14:15:00.000	825
75606	Pacific/Chatham	2011-03-19 14:15:00.000	2011-10-01 14:15:00.000	765
75607	Pacific/Chatham	2011-10-01 14:15:00.000	2012-03-17 14:15:00.000	825
75608	Pacific/Chatham	2012-03-17 14:15:00.000	2012-10-06 14:15:00.000	765
75609	Pacific/Chatham	2012-10-06 14:15:00.000	2013-03-16 14:15:00.000	825
75610	Pacific/Chatham	2013-03-16 14:15:00.000	2013-10-05 14:15:00.000	765
75611	Pacific/Chatham	2013-10-05 14:15:00.000	2014-03-15 14:15:00.000	825
75612	Pacific/Chatham	2014-03-15 14:15:00.000	2014-10-04 14:15:00.000	765
75613	Pacific/Chatham	2014-10-04 14:15:00.000	2015-03-14 14:15:00.000	825
75614	Pacific/Chatham	2015-03-14 14:15:00.000	2015-10-03 14:15:00.000	765
75615	Pacific/Chatham	2015-10-03 14:15:00.000	2016-03-19 14:15:00.000	825
75616	Pacific/Chatham	2016-03-19 14:15:00.000	2016-10-01 14:15:00.000	765
75617	Pacific/Chatham	2016-10-01 14:15:00.000	2017-03-18 14:15:00.000	825
75618	Pacific/Chatham	2017-03-18 14:15:00.000	2017-09-30 14:15:00.000	765
75619	Pacific/Chatham	2017-09-30 14:15:00.000	2018-03-17 14:15:00.000	825
75620	Pacific/Chatham	2018-03-17 14:15:00.000	2018-10-06 14:15:00.000	765
75621	Pacific/Chatham	2018-10-06 14:15:00.000	2019-03-16 14:15:00.000	825
75622	Pacific/Chatham	2019-03-16 14:15:00.000	2019-10-05 14:15:00.000	765
75623	Pacific/Chatham	2019-10-05 14:15:00.000	2020-03-14 14:15:00.000	825
75624	Pacific/Chatham	2020-03-14 14:15:00.000	2020-10-03 14:15:00.000	765
75625	Pacific/Chatham	2020-10-03 14:15:00.000	2021-03-20 14:15:00.000	825
75626	Pacific/Chatham	2021-03-20 14:15:00.000	2021-10-02 14:15:00.000	765
75627	Pacific/Chatham	2021-10-02 14:15:00.000	2022-03-19 14:15:00.000	825
75628	Pacific/Chatham	2022-03-19 14:15:00.000	2022-10-01 14:15:00.000	765
75629	Pacific/Chatham	2022-10-01 14:15:00.000	2023-03-18 14:15:00.000	825
75630	Pacific/Chatham	2023-03-18 14:15:00.000	2023-09-30 14:15:00.000	765
75631	Pacific/Chatham	2023-09-30 14:15:00.000	2024-03-16 14:15:00.000	825
75632	Pacific/Chatham	2024-03-16 14:15:00.000	2024-10-05 14:15:00.000	765
75633	Pacific/Chatham	2024-10-05 14:15:00.000	2025-03-15 14:15:00.000	825
75634	Pacific/Chatham	2025-03-15 14:15:00.000	2025-10-04 14:15:00.000	765
75635	Pacific/Chatham	2025-10-04 14:15:00.000	2026-03-14 14:15:00.000	825
75636	Pacific/Chatham	2026-03-14 14:15:00.000	2026-10-03 14:15:00.000	765
75637	Pacific/Chatham	2026-10-03 14:15:00.000	2027-03-20 14:15:00.000	825
75638	Pacific/Chatham	2027-03-20 14:15:00.000	2027-10-02 14:15:00.000	765
75639	Pacific/Chatham	2027-10-02 14:15:00.000	2028-03-18 14:15:00.000	825
75640	Pacific/Chatham	2028-03-18 14:15:00.000	2028-09-30 14:15:00.000	765
75641	Pacific/Chatham	2028-09-30 14:15:00.000	2029-03-17 14:15:00.000	825
75642	Pacific/Chatham	2029-03-17 14:15:00.000	2029-10-06 14:15:00.000	765
75643	Pacific/Chatham	2029-10-06 14:15:00.000	2030-03-16 14:15:00.000	825
75644	Pacific/Chatham	2030-03-16 14:15:00.000	2030-10-05 14:15:00.000	765
75645	Pacific/Chatham	2030-10-05 14:15:00.000	2031-03-15 14:15:00.000	825
75646	Pacific/Chatham	2031-03-15 14:15:00.000	2031-10-04 14:15:00.000	765
75647	Pacific/Chatham	2031-10-04 14:15:00.000	2032-03-20 14:15:00.000	825
75648	Pacific/Chatham	2032-03-20 14:15:00.000	2032-10-02 14:15:00.000	765
75649	Pacific/Chatham	2032-10-02 14:15:00.000	2033-03-19 14:15:00.000	825
75650	Pacific/Chatham	2033-03-19 14:15:00.000	2033-10-01 14:15:00.000	765
75651	Pacific/Chatham	2033-10-01 14:15:00.000	2034-03-18 14:15:00.000	825
75652	Pacific/Chatham	2034-03-18 14:15:00.000	2034-09-30 14:15:00.000	765
75653	Pacific/Chatham	2034-09-30 14:15:00.000	2035-03-17 14:15:00.000	825
75654	Pacific/Chatham	2035-03-17 14:15:00.000	2035-10-06 14:15:00.000	765
75655	Pacific/Chatham	2035-10-06 14:15:00.000	2036-03-15 14:15:00.000	825
75656	Pacific/Chatham	2036-03-15 14:15:00.000	2036-10-04 14:15:00.000	765
75657	Pacific/Chatham	2036-10-04 14:15:00.000	2037-03-14 14:15:00.000	825
75658	Pacific/Chatham	2037-03-14 14:15:00.000	2037-10-03 14:15:00.000	765
75659	Pacific/Chatham	2037-10-03 14:15:00.000	2038-03-20 14:15:00.000	825
75660	Pacific/Chatham	2038-03-20 14:15:00.000	2038-10-02 14:15:00.000	765
75661	Pacific/Chatham	2038-10-02 14:15:00.000	2039-03-19 14:15:00.000	825
75662	Pacific/Chatham	2039-03-19 14:15:00.000	2039-10-01 14:15:00.000	765
75663	Pacific/Chatham	2039-10-01 14:15:00.000	2040-03-17 14:15:00.000	825
75664	Pacific/Chatham	2040-03-17 14:15:00.000	2040-10-06 14:15:00.000	765
75665	Pacific/Chatham	2040-10-06 14:15:00.000	2041-03-16 14:15:00.000	825
75666	Pacific/Chatham	2041-03-16 14:15:00.000	2041-10-05 14:15:00.000	765
75667	Pacific/Chatham	2041-10-05 14:15:00.000	2042-03-15 14:15:00.000	825
75668	Pacific/Chatham	2042-03-15 14:15:00.000	2042-10-04 14:15:00.000	765
75669	Pacific/Chatham	2042-10-04 14:15:00.000	2043-03-14 14:15:00.000	825
75670	Pacific/Chatham	2043-03-14 14:15:00.000	2043-10-03 14:15:00.000	765
75671	Pacific/Chatham	2043-10-03 14:15:00.000	2044-03-19 14:15:00.000	825
75672	Pacific/Chatham	2044-03-19 14:15:00.000	2044-10-01 14:15:00.000	765
75673	Pacific/Chatham	2044-10-01 14:15:00.000	2045-03-18 14:15:00.000	825
75674	Pacific/Chatham	2045-03-18 14:15:00.000	2045-09-30 14:15:00.000	765
75675	Pacific/Chatham	2045-09-30 14:15:00.000	2046-03-17 14:15:00.000	825
75676	Pacific/Chatham	2046-03-17 14:15:00.000	2046-10-06 14:15:00.000	765
75677	Pacific/Chatham	2046-10-06 14:15:00.000	2047-03-16 14:15:00.000	825
75678	Pacific/Chatham	2047-03-16 14:15:00.000	2047-10-05 14:15:00.000	765
75679	Pacific/Chatham	2047-10-05 14:15:00.000	2048-03-14 14:15:00.000	825
75680	Pacific/Chatham	2048-03-14 14:15:00.000	2048-10-03 14:15:00.000	765
75681	Pacific/Chatham	2048-10-03 14:15:00.000	2049-03-20 14:15:00.000	825
75682	Pacific/Chatham	2049-03-20 14:15:00.000	2049-08-08 11:15:00.000	765
45043	Pacific/Easter	1969-08-08 07:00:00.000	1969-10-12 04:00:00.000	-420
45044	Pacific/Easter	1969-10-12 04:00:00.000	1970-03-15 03:00:00.000	-360
45045	Pacific/Easter	1970-03-15 03:00:00.000	1970-10-11 04:00:00.000	-420
45046	Pacific/Easter	1970-10-11 04:00:00.000	1971-03-14 03:00:00.000	-360
45047	Pacific/Easter	1971-03-14 03:00:00.000	1971-10-10 04:00:00.000	-420
45048	Pacific/Easter	1971-10-10 04:00:00.000	1972-03-12 03:00:00.000	-360
45049	Pacific/Easter	1972-03-12 03:00:00.000	1972-10-15 04:00:00.000	-420
45050	Pacific/Easter	1972-10-15 04:00:00.000	1973-03-11 03:00:00.000	-360
45051	Pacific/Easter	1973-03-11 03:00:00.000	1973-10-14 04:00:00.000	-420
45052	Pacific/Easter	1973-10-14 04:00:00.000	1974-03-10 03:00:00.000	-360
45053	Pacific/Easter	1974-03-10 03:00:00.000	1974-10-13 04:00:00.000	-420
45054	Pacific/Easter	1974-10-13 04:00:00.000	1975-03-09 03:00:00.000	-360
45055	Pacific/Easter	1975-03-09 03:00:00.000	1975-10-12 04:00:00.000	-420
45056	Pacific/Easter	1975-10-12 04:00:00.000	1976-03-14 03:00:00.000	-360
45057	Pacific/Easter	1976-03-14 03:00:00.000	1976-10-10 04:00:00.000	-420
45058	Pacific/Easter	1976-10-10 04:00:00.000	1977-03-13 03:00:00.000	-360
45059	Pacific/Easter	1977-03-13 03:00:00.000	1977-10-09 04:00:00.000	-420
45060	Pacific/Easter	1977-10-09 04:00:00.000	1978-03-12 03:00:00.000	-360
45061	Pacific/Easter	1978-03-12 03:00:00.000	1978-10-15 04:00:00.000	-420
45062	Pacific/Easter	1978-10-15 04:00:00.000	1979-03-11 03:00:00.000	-360
45063	Pacific/Easter	1979-03-11 03:00:00.000	1979-10-14 04:00:00.000	-420
45064	Pacific/Easter	1979-10-14 04:00:00.000	1980-03-09 03:00:00.000	-360
45065	Pacific/Easter	1980-03-09 03:00:00.000	1980-10-12 04:00:00.000	-420
45066	Pacific/Easter	1980-10-12 04:00:00.000	1981-03-15 03:00:00.000	-360
45067	Pacific/Easter	1981-03-15 03:00:00.000	1981-10-11 04:00:00.000	-420
45068	Pacific/Easter	1981-10-11 04:00:00.000	1982-03-14 03:00:00.000	-360
45069	Pacific/Easter	1982-03-14 03:00:00.000	1982-03-14 07:00:00.000	-420
45070	Pacific/Easter	1982-03-14 07:00:00.000	1982-10-10 04:00:00.000	-360
45071	Pacific/Easter	1982-10-10 04:00:00.000	1983-03-13 03:00:00.000	-300
45072	Pacific/Easter	1983-03-13 03:00:00.000	1983-10-09 04:00:00.000	-360
45073	Pacific/Easter	1983-10-09 04:00:00.000	1984-03-11 03:00:00.000	-300
45074	Pacific/Easter	1984-03-11 03:00:00.000	1984-10-14 04:00:00.000	-360
45075	Pacific/Easter	1984-10-14 04:00:00.000	1985-03-10 03:00:00.000	-300
45076	Pacific/Easter	1985-03-10 03:00:00.000	1985-10-13 04:00:00.000	-360
45077	Pacific/Easter	1985-10-13 04:00:00.000	1986-03-09 03:00:00.000	-300
45078	Pacific/Easter	1986-03-09 03:00:00.000	1986-10-12 04:00:00.000	-360
45079	Pacific/Easter	1986-10-12 04:00:00.000	1987-03-15 03:00:00.000	-300
45080	Pacific/Easter	1987-03-15 03:00:00.000	1987-10-11 04:00:00.000	-360
45081	Pacific/Easter	1987-10-11 04:00:00.000	1988-03-13 03:00:00.000	-300
45082	Pacific/Easter	1988-03-13 03:00:00.000	1988-10-09 04:00:00.000	-360
45083	Pacific/Easter	1988-10-09 04:00:00.000	1989-03-12 03:00:00.000	-300
45084	Pacific/Easter	1989-03-12 03:00:00.000	1989-10-15 04:00:00.000	-360
45085	Pacific/Easter	1989-10-15 04:00:00.000	1990-03-11 03:00:00.000	-300
45086	Pacific/Easter	1990-03-11 03:00:00.000	1990-10-14 04:00:00.000	-360
45087	Pacific/Easter	1990-10-14 04:00:00.000	1991-03-10 03:00:00.000	-300
45088	Pacific/Easter	1991-03-10 03:00:00.000	1991-10-13 04:00:00.000	-360
45089	Pacific/Easter	1991-10-13 04:00:00.000	1992-03-15 03:00:00.000	-300
45090	Pacific/Easter	1992-03-15 03:00:00.000	1992-10-11 04:00:00.000	-360
45091	Pacific/Easter	1992-10-11 04:00:00.000	1993-03-14 03:00:00.000	-300
45092	Pacific/Easter	1993-03-14 03:00:00.000	1993-10-10 04:00:00.000	-360
45093	Pacific/Easter	1993-10-10 04:00:00.000	1994-03-13 03:00:00.000	-300
45094	Pacific/Easter	1994-03-13 03:00:00.000	1994-10-09 04:00:00.000	-360
45095	Pacific/Easter	1994-10-09 04:00:00.000	1995-03-12 03:00:00.000	-300
45096	Pacific/Easter	1995-03-12 03:00:00.000	1995-10-15 04:00:00.000	-360
45097	Pacific/Easter	1995-10-15 04:00:00.000	1996-03-10 03:00:00.000	-300
45098	Pacific/Easter	1996-03-10 03:00:00.000	1996-10-13 04:00:00.000	-360
45099	Pacific/Easter	1996-10-13 04:00:00.000	1997-03-09 03:00:00.000	-300
45100	Pacific/Easter	1997-03-09 03:00:00.000	1997-10-12 04:00:00.000	-360
45101	Pacific/Easter	1997-10-12 04:00:00.000	1998-03-15 03:00:00.000	-300
45102	Pacific/Easter	1998-03-15 03:00:00.000	1998-09-27 04:00:00.000	-360
45103	Pacific/Easter	1998-09-27 04:00:00.000	1999-04-04 03:00:00.000	-300
45104	Pacific/Easter	1999-04-04 03:00:00.000	1999-10-10 04:00:00.000	-360
45105	Pacific/Easter	1999-10-10 04:00:00.000	2000-03-12 03:00:00.000	-300
45106	Pacific/Easter	2000-03-12 03:00:00.000	2000-10-15 04:00:00.000	-360
45107	Pacific/Easter	2000-10-15 04:00:00.000	2001-03-11 03:00:00.000	-300
45108	Pacific/Easter	2001-03-11 03:00:00.000	2001-10-14 04:00:00.000	-360
45109	Pacific/Easter	2001-10-14 04:00:00.000	2002-03-10 03:00:00.000	-300
45110	Pacific/Easter	2002-03-10 03:00:00.000	2002-10-13 04:00:00.000	-360
45111	Pacific/Easter	2002-10-13 04:00:00.000	2003-03-09 03:00:00.000	-300
45112	Pacific/Easter	2003-03-09 03:00:00.000	2003-10-12 04:00:00.000	-360
45113	Pacific/Easter	2003-10-12 04:00:00.000	2004-03-14 03:00:00.000	-300
45114	Pacific/Easter	2004-03-14 03:00:00.000	2004-10-10 04:00:00.000	-360
45115	Pacific/Easter	2004-10-10 04:00:00.000	2005-03-13 03:00:00.000	-300
45116	Pacific/Easter	2005-03-13 03:00:00.000	2005-10-09 04:00:00.000	-360
45117	Pacific/Easter	2005-10-09 04:00:00.000	2006-03-12 03:00:00.000	-300
45118	Pacific/Easter	2006-03-12 03:00:00.000	2006-10-15 04:00:00.000	-360
45119	Pacific/Easter	2006-10-15 04:00:00.000	2007-03-11 03:00:00.000	-300
45120	Pacific/Easter	2007-03-11 03:00:00.000	2007-10-14 04:00:00.000	-360
45121	Pacific/Easter	2007-10-14 04:00:00.000	2008-03-09 03:00:00.000	-300
45122	Pacific/Easter	2008-03-09 03:00:00.000	2008-10-12 04:00:00.000	-360
45123	Pacific/Easter	2008-10-12 04:00:00.000	2009-03-15 03:00:00.000	-300
45124	Pacific/Easter	2009-03-15 03:00:00.000	2009-10-11 04:00:00.000	-360
45125	Pacific/Easter	2009-10-11 04:00:00.000	2010-03-14 03:00:00.000	-300
45126	Pacific/Easter	2010-03-14 03:00:00.000	2010-10-10 04:00:00.000	-360
45127	Pacific/Easter	2010-10-10 04:00:00.000	2011-03-13 03:00:00.000	-300
45128	Pacific/Easter	2011-03-13 03:00:00.000	2011-10-09 04:00:00.000	-360
45129	Pacific/Easter	2011-10-09 04:00:00.000	2012-03-11 03:00:00.000	-300
45130	Pacific/Easter	2012-03-11 03:00:00.000	2012-10-14 04:00:00.000	-360
45131	Pacific/Easter	2012-10-14 04:00:00.000	2013-03-10 03:00:00.000	-300
45132	Pacific/Easter	2013-03-10 03:00:00.000	2013-10-13 04:00:00.000	-360
45133	Pacific/Easter	2013-10-13 04:00:00.000	2014-03-09 03:00:00.000	-300
45134	Pacific/Easter	2014-03-09 03:00:00.000	2014-10-12 04:00:00.000	-360
45135	Pacific/Easter	2014-10-12 04:00:00.000	2015-03-15 03:00:00.000	-300
45136	Pacific/Easter	2015-03-15 03:00:00.000	2015-10-11 04:00:00.000	-360
45137	Pacific/Easter	2015-10-11 04:00:00.000	2016-03-13 03:00:00.000	-300
45138	Pacific/Easter	2016-03-13 03:00:00.000	2016-10-09 04:00:00.000	-360
45139	Pacific/Easter	2016-10-09 04:00:00.000	2017-03-12 03:00:00.000	-300
45140	Pacific/Easter	2017-03-12 03:00:00.000	2017-10-15 04:00:00.000	-360
45141	Pacific/Easter	2017-10-15 04:00:00.000	2018-03-11 03:00:00.000	-300
45142	Pacific/Easter	2018-03-11 03:00:00.000	2018-10-14 04:00:00.000	-360
45143	Pacific/Easter	2018-10-14 04:00:00.000	2019-03-10 03:00:00.000	-300
45144	Pacific/Easter	2019-03-10 03:00:00.000	2019-10-13 04:00:00.000	-360
45145	Pacific/Easter	2019-10-13 04:00:00.000	2020-03-15 03:00:00.000	-300
45146	Pacific/Easter	2020-03-15 03:00:00.000	2020-10-11 04:00:00.000	-360
45147	Pacific/Easter	2020-10-11 04:00:00.000	2021-03-14 03:00:00.000	-300
45148	Pacific/Easter	2021-03-14 03:00:00.000	2021-10-10 04:00:00.000	-360
45149	Pacific/Easter	2021-10-10 04:00:00.000	2022-03-13 03:00:00.000	-300
45150	Pacific/Easter	2022-03-13 03:00:00.000	2022-10-09 04:00:00.000	-360
45151	Pacific/Easter	2022-10-09 04:00:00.000	2023-03-12 03:00:00.000	-300
45152	Pacific/Easter	2023-03-12 03:00:00.000	2023-10-15 04:00:00.000	-360
45153	Pacific/Easter	2023-10-15 04:00:00.000	2024-03-10 03:00:00.000	-300
45154	Pacific/Easter	2024-03-10 03:00:00.000	2024-10-13 04:00:00.000	-360
45155	Pacific/Easter	2024-10-13 04:00:00.000	2025-03-09 03:00:00.000	-300
45156	Pacific/Easter	2025-03-09 03:00:00.000	2025-10-12 04:00:00.000	-360
45157	Pacific/Easter	2025-10-12 04:00:00.000	2026-03-15 03:00:00.000	-300
45158	Pacific/Easter	2026-03-15 03:00:00.000	2026-10-11 04:00:00.000	-360
45159	Pacific/Easter	2026-10-11 04:00:00.000	2027-03-14 03:00:00.000	-300
45160	Pacific/Easter	2027-03-14 03:00:00.000	2027-10-10 04:00:00.000	-360
45161	Pacific/Easter	2027-10-10 04:00:00.000	2028-03-12 03:00:00.000	-300
45162	Pacific/Easter	2028-03-12 03:00:00.000	2028-10-15 04:00:00.000	-360
45163	Pacific/Easter	2028-10-15 04:00:00.000	2029-03-11 03:00:00.000	-300
45164	Pacific/Easter	2029-03-11 03:00:00.000	2029-10-14 04:00:00.000	-360
45165	Pacific/Easter	2029-10-14 04:00:00.000	2030-03-10 03:00:00.000	-300
45166	Pacific/Easter	2030-03-10 03:00:00.000	2030-10-13 04:00:00.000	-360
45167	Pacific/Easter	2030-10-13 04:00:00.000	2031-03-09 03:00:00.000	-300
45168	Pacific/Easter	2031-03-09 03:00:00.000	2031-10-12 04:00:00.000	-360
45169	Pacific/Easter	2031-10-12 04:00:00.000	2032-03-14 03:00:00.000	-300
45170	Pacific/Easter	2032-03-14 03:00:00.000	2032-10-10 04:00:00.000	-360
45171	Pacific/Easter	2032-10-10 04:00:00.000	2033-03-13 03:00:00.000	-300
45172	Pacific/Easter	2033-03-13 03:00:00.000	2033-10-09 04:00:00.000	-360
45173	Pacific/Easter	2033-10-09 04:00:00.000	2034-03-12 03:00:00.000	-300
45174	Pacific/Easter	2034-03-12 03:00:00.000	2034-10-15 04:00:00.000	-360
45175	Pacific/Easter	2034-10-15 04:00:00.000	2035-03-11 03:00:00.000	-300
45176	Pacific/Easter	2035-03-11 03:00:00.000	2035-10-14 04:00:00.000	-360
45177	Pacific/Easter	2035-10-14 04:00:00.000	2036-03-09 03:00:00.000	-300
45178	Pacific/Easter	2036-03-09 03:00:00.000	2036-10-12 04:00:00.000	-360
45179	Pacific/Easter	2036-10-12 04:00:00.000	2037-03-15 03:00:00.000	-300
45180	Pacific/Easter	2037-03-15 03:00:00.000	2037-10-11 04:00:00.000	-360
45181	Pacific/Easter	2037-10-11 04:00:00.000	2038-03-14 03:00:00.000	-300
45182	Pacific/Easter	2038-03-14 03:00:00.000	2038-10-10 04:00:00.000	-360
45183	Pacific/Easter	2038-10-10 04:00:00.000	2039-03-13 03:00:00.000	-300
45184	Pacific/Easter	2039-03-13 03:00:00.000	2039-10-09 04:00:00.000	-360
45185	Pacific/Easter	2039-10-09 04:00:00.000	2040-03-11 03:00:00.000	-300
45186	Pacific/Easter	2040-03-11 03:00:00.000	2040-10-14 04:00:00.000	-360
45187	Pacific/Easter	2040-10-14 04:00:00.000	2041-03-10 03:00:00.000	-300
45188	Pacific/Easter	2041-03-10 03:00:00.000	2041-10-13 04:00:00.000	-360
45189	Pacific/Easter	2041-10-13 04:00:00.000	2042-03-09 03:00:00.000	-300
45190	Pacific/Easter	2042-03-09 03:00:00.000	2042-10-12 04:00:00.000	-360
45191	Pacific/Easter	2042-10-12 04:00:00.000	2043-03-15 03:00:00.000	-300
45192	Pacific/Easter	2043-03-15 03:00:00.000	2043-10-11 04:00:00.000	-360
45193	Pacific/Easter	2043-10-11 04:00:00.000	2044-03-13 03:00:00.000	-300
45194	Pacific/Easter	2044-03-13 03:00:00.000	2044-10-09 04:00:00.000	-360
45195	Pacific/Easter	2044-10-09 04:00:00.000	2045-03-12 03:00:00.000	-300
45196	Pacific/Easter	2045-03-12 03:00:00.000	2045-10-15 04:00:00.000	-360
45197	Pacific/Easter	2045-10-15 04:00:00.000	2046-03-11 03:00:00.000	-300
45198	Pacific/Easter	2046-03-11 03:00:00.000	2046-10-14 04:00:00.000	-360
45199	Pacific/Easter	2046-10-14 04:00:00.000	2047-03-10 03:00:00.000	-300
45200	Pacific/Easter	2047-03-10 03:00:00.000	2047-10-13 04:00:00.000	-360
45201	Pacific/Easter	2047-10-13 04:00:00.000	2048-03-15 03:00:00.000	-300
45202	Pacific/Easter	2048-03-15 03:00:00.000	2048-10-11 04:00:00.000	-360
45203	Pacific/Easter	2048-10-11 04:00:00.000	2049-03-14 03:00:00.000	-300
45204	Pacific/Easter	2049-03-14 03:00:00.000	2049-08-08 06:00:00.000	-360
74296	Pacific/Efate	1969-08-08 13:00:00.000	1983-09-24 13:00:00.000	660
74297	Pacific/Efate	1983-09-24 13:00:00.000	1984-03-24 12:00:00.000	720
74298	Pacific/Efate	1984-03-24 12:00:00.000	1984-10-22 13:00:00.000	660
74299	Pacific/Efate	1984-10-22 13:00:00.000	1985-03-23 12:00:00.000	720
74300	Pacific/Efate	1985-03-23 12:00:00.000	1985-09-28 13:00:00.000	660
74301	Pacific/Efate	1985-09-28 13:00:00.000	1986-03-22 12:00:00.000	720
74302	Pacific/Efate	1986-03-22 12:00:00.000	1986-09-27 13:00:00.000	660
74303	Pacific/Efate	1986-09-27 13:00:00.000	1987-03-28 12:00:00.000	720
74304	Pacific/Efate	1987-03-28 12:00:00.000	1987-09-26 13:00:00.000	660
74305	Pacific/Efate	1987-09-26 13:00:00.000	1988-03-26 12:00:00.000	720
74306	Pacific/Efate	1988-03-26 12:00:00.000	1988-09-24 13:00:00.000	660
74307	Pacific/Efate	1988-09-24 13:00:00.000	1989-03-25 12:00:00.000	720
74308	Pacific/Efate	1989-03-25 12:00:00.000	1989-09-23 13:00:00.000	660
74309	Pacific/Efate	1989-09-23 13:00:00.000	1990-03-24 12:00:00.000	720
74310	Pacific/Efate	1990-03-24 12:00:00.000	1990-09-22 13:00:00.000	660
74311	Pacific/Efate	1990-09-22 13:00:00.000	1991-03-23 12:00:00.000	720
74312	Pacific/Efate	1991-03-23 12:00:00.000	1991-09-28 13:00:00.000	660
74313	Pacific/Efate	1991-09-28 13:00:00.000	1992-01-25 12:00:00.000	720
74314	Pacific/Efate	1992-01-25 12:00:00.000	1992-10-24 13:00:00.000	660
74315	Pacific/Efate	1992-10-24 13:00:00.000	1993-01-23 12:00:00.000	720
74316	Pacific/Efate	1993-01-23 12:00:00.000	2049-08-08 13:00:00.000	660
75684	Pacific/Enderbury	1969-08-09 12:00:00.000	1979-10-01 12:00:00.000	-720
75685	Pacific/Enderbury	1979-10-01 12:00:00.000	1995-01-01 11:00:00.000	-660
75686	Pacific/Enderbury	1995-01-01 11:00:00.000	2049-08-08 11:00:00.000	780
