PLAN_START_DATE,PLAN_END_DATE,UNIT_OF_WORK,SIM_DAY,AGE,NUMBER_OF_TASKS,PLACEHOLDER
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 13.000000 , 1 , 74 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 13.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 13.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 13.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 13.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 13.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 14.000000 , 0 , 198 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 14.000000 , 1 , 168 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 14.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 14.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 14.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 14.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 14.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 14.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 14.000000 , 1 , 14 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 14.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 14.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 14.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 14.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 14.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 14.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 14.000000 , 1 , 8 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 14.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 14.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 14.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 14.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 14.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 14.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 14.000000 , 1 , 216 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 14.000000 , 2 , 57 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 14.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 14.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 14.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 14.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 14.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 14.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 14.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 14.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 14.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 14.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 14.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 14.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 14.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 14.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 14.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 14.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 14.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 14.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 14.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 14.000000 , 1 , 7 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 14.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 14.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 14.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 14.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 14.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 14.000000 , 0 , 6 , 0 
04/01/2019 , 04/29/2019 , QC , 14.000000 , 1 , 63 , 0 
04/01/2019 , 04/29/2019 , QC , 14.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 14.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 14.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 14.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 14.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 14.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 14.000000 , 1 , 11 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 14.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 14.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 14.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 14.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 14.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 14.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 14.000000 , 1 , 74 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 14.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 14.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 14.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 14.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 14.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 15.000000 , 0 , 255 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 15.000000 , 1 , 115 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 15.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 15.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 15.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 15.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 15.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 15.000000 , 0 , 35 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 15.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 15.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 15.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 15.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 15.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 15.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 15.000000 , 0 , 13 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 15.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 15.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 15.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 15.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 15.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 15.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 15.000000 , 0 , 251 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 15.000000 , 1 , 27 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 15.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 15.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 15.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 15.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 15.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 15.000000 , 0 , 36 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 15.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 15.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 15.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 15.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 15.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 15.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 15.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 15.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 15.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 15.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 15.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 15.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 15.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 15.000000 , 0 , 14 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 15.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 15.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 15.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 15.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 15.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 15.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 15.000000 , 0 , 58 , 0 
04/01/2019 , 04/29/2019 , QC , 15.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 15.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 15.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 15.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 15.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 15.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 15.000000 , 0 , 8 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 15.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 15.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 15.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 15.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 15.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 15.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 15.000000 , 0 , 49 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 15.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 15.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 15.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 15.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 15.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 15.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 16.000000 , 0 , 265 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 16.000000 , 1 , 121 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 16.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 16.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 16.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 16.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 16.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 16.000000 , 0 , 32 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 16.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 16.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 16.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 16.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 16.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 16.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 16.000000 , 0 , 4 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 16.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 16.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 16.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 16.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 16.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 16.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 16.000000 , 0 , 249 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 16.000000 , 1 , 40 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 16.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 16.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 16.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 16.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 16.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 16.000000 , 0 , 38 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 16.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 16.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 16.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 16.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 16.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 16.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 16.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 16.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 16.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 16.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 16.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 16.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 16.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 16.000000 , 0 , 18 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 16.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 16.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 16.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 16.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 16.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 16.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 16.000000 , 0 , 42 , 0 
04/01/2019 , 04/29/2019 , QC , 16.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 16.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 16.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 16.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 16.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 16.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 16.000000 , 0 , 13 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 16.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 16.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 16.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 16.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 16.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 16.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 16.000000 , 0 , 27 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 16.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 16.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 16.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 16.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 16.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 16.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 17.000000 , 0 , 225 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 17.000000 , 1 , 144 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 17.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 17.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 17.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 17.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 17.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 17.000000 , 0 , 36 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 17.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 17.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 17.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 17.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 17.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 17.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 17.000000 , 0 , 11 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 17.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 17.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 17.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 17.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 17.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 17.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 17.000000 , 0 , 242 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 17.000000 , 1 , 87 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 17.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 17.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 17.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 17.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 17.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 17.000000 , 0 , 33 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 17.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 17.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 17.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 17.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 17.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 17.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 17.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 17.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 17.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 17.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 17.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 17.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 17.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 17.000000 , 0 , 7 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 17.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 17.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 17.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 17.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 17.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 17.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 17.000000 , 0 , 45 , 0 
04/01/2019 , 04/29/2019 , QC , 17.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 17.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 17.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 17.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 17.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 17.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 17.000000 , 0 , 12 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 17.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 17.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 17.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 17.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 17.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 17.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 17.000000 , 0 , 28 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 17.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 17.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 17.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 17.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 17.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 17.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 18.000000 , 0 , 218 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 18.000000 , 1 , 144 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 18.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 18.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 18.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 18.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 18.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 18.000000 , 0 , 34 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 18.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 18.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 18.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 18.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 18.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 18.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 18.000000 , 0 , 5 , 0 
